event_day,account_age_days,total_bookings_90d,chargeback_rate_90d,cancellation_rate_90d,bookings_24h,recent_holds_24h,recent_late_cancellations_90d,seats_requested,hours_until_departure,country_mismatch,payment_attempts_10m,device_linked_to_fraud,card_on_blocklist,interaction_duration_seconds,fields_pasted,pointer_events,payment_fraud_label,inventory_abuse_label
163,483,76,0.0,0.10526315789473684,1,0,0,3,453.84920033372276,0,2,0,0,77.12749600747577,0,43,0,0
163,5,22,0.045454545454545456,0.045454545454545456,5,1,0,3,4.879560057575183,1,4,1,0,134.87092386216767,1,22,1,0
163,15,20,0.05,0.1,4,3,0,4,435.52085038755575,0,2,0,0,126.42174428362952,1,27,0,0
163,276,67,0.0,0.014925373134328358,3,2,0,1,313.03544097420456,0,1,0,0,72.45066079684908,1,34,0,0
163,111,42,0.0,0.023809523809523808,5,0,0,2,218.82105860838627,0,1,0,0,50.264232104147666,0,31,0,0
163,821,115,0.0,0.09565217391304348,1,3,0,3,52.039005090474056,0,1,0,0,103.09093227043152,1,36,0,0
163,84,42,0.023809523809523808,0.0,4,2,0,3,41.996732246981196,0,1,0,0,95.88969874389346,0,34,0,0
163,417,74,0.0,0.05405405405405406,1,2,1,2,231.49948971396944,0,1,0,0,105.58864170903595,2,36,0,0
163,699,87,0.0,0.09195402298850575,3,3,0,2,181.35207842651403,0,2,0,0,93.68133171161412,0,36,0,0
163,24,29,0.0,0.13793103448275862,5,1,0,4,95.24032978766911,0,1,0,0,56.63678497617995,0,31,0,0
163,65,29,0.0,0.034482758620689655,5,1,0,2,43.988343343230085,0,1,0,0,73.95565271919655,0,34,0,0
163,207,58,0.0,0.10344827586206896,3,1,0,3,170.8673097310467,0,2,0,0,83.97447787553877,1,32,0,0
163,219,41,0.024390243902439025,0.024390243902439025,3,1,0,6,120.6594861806384,0,2,0,0,141.61583237196373,2,38,0,0
163,85,35,0.0,0.05714285714285714,6,2,0,1,9.942776754619464,0,1,0,0,58.54171529700137,0,30,0,0
163,374,66,0.0,0.12121212121212122,6,0,2,5,210.70422799773965,1,2,0,0,89.84656907564288,0,32,0,0
163,383,91,0.01098901098901099,0.08791208791208792,1,3,1,1,139.92352090029505,0,1,0,0,44.91651969541383,1,29,0,0
163,363,77,0.012987012987012988,0.11688311688311688,1,0,0,3,169.72714566488233,0,2,0,0,41.88492696611305,1,35,0,0
163,204,59,0.0,0.06779661016949153,1,0,0,4,121.02296984976277,0,1,0,0,69.55672881866613,2,34,0,0
163,590,84,0.011904761904761904,0.047619047619047616,4,1,0,2,333.6841806627543,1,2,0,0,73.63728465445689,1,45,0,0
163,503,80,0.0,0.1,8,3,0,4,406.1219801876854,1,2,0,0,95.05863827914969,1,24,0,0
163,1580,138,0.007246376811594203,0.5144927536231884,37,27,8,17,140.51819889031387,0,2,0,0,105.571505836294,1,35,0,1
163,280,60,0.016666666666666666,0.08333333333333333,6,2,0,2,175.37604288202238,0,1,0,0,115.06926940746335,1,40,0,0
163,1663,130,0.0,0.09230769230769231,2,2,0,2,334.415637893653,0,1,0,0,89.22086635068908,2,35,0,0
163,296,76,0.013157894736842105,0.02631578947368421,33,3,0,3,181.7003479706455,0,1,0,0,6.588147397489907,6,2,1,0
163,333,66,0.015151515151515152,0.10606060606060606,38,2,0,2,79.49802589580375,0,1,0,0,6.478267659412596,9,0,0,0
163,295,56,0.0,0.05357142857142857,4,1,1,3,346.29813682048876,0,2,0,0,53.53771220961933,2,34,0,0
163,24,30,0.03333333333333333,0.06666666666666667,1,1,0,6,8.624042404052673,1,4,1,0,75.25848232805963,0,35,1,0
163,597,101,0.009900990099009901,0.07920792079207921,4,2,1,2,68.51103957436904,0,1,0,0,28.605781642450836,2,34,0,0
163,874,98,0.01020408163265306,0.061224489795918366,3,0,1,2,58.50461730851704,0,1,0,0,21.085865514388253,1,38,1,0
163,867,86,0.0,0.12790697674418605,1,4,0,1,248.4130227621638,0,1,0,0,43.24240892011685,2,32,0,0
163,656,77,0.012987012987012988,0.11688311688311688,5,3,0,3,4.351256948085773,0,1,0,0,113.11619412492551,0,41,0,0
164,504,89,0.0,0.07865168539325842,0,1,0,2,509.1400319293407,0,1,0,0,94.38230232209162,0,32,0,0
164,296,54,0.0,0.07407407407407407,3,4,0,3,55.804023817200616,0,1,0,0,103.75037581987388,0,28,0,0
164,44,30,0.0,0.06666666666666667,4,4,0,5,281.39245848537314,0,2,0,0,41.759560291487205,0,32,0,0
164,697,100,0.0,0.1,3,1,0,1,15.488422443005613,0,1,0,0,36.46661599142269,0,27,0,0
164,256,61,0.01639344262295082,0.11475409836065574,3,1,0,3,32.475080701156465,0,2,0,0,36.98076770094112,0,36,0,0
164,1766,138,0.007246376811594203,0.043478260869565216,2,1,1,3,110.7307642050027,0,1,0,0,64.8030024046961,1,39,0,0
164,481,84,0.0,0.047619047619047616,25,2,2,1,28.159409547845936,0,1,0,0,6.943102356184379,7,1,0,0
164,49,39,0.0,0.05128205128205128,36,4,0,1,756.9334899892225,1,2,0,0,9.25486524310143,3,2,0,0
164,711,88,0.0,0.4772727272727273,35,19,3,9,88.9972994080211,0,3,0,0,93.67962910096283,0,34,0,1
164,137,47,0.0,0.06382978723404255,3,5,0,3,125.49936139223165,0,1,0,0,92.48516964784285,0,39,0,0
164,152,49,0.0,0.08163265306122448,3,5,1,2,583.5518651887432,0,1,0,0,74.16545844584324,1,37,0,0
164,1,19,0.0,0.05263157894736842,6,3,0,3,16.302354359254966,0,1,0,0,129.5480605840579,4,40,0,0
164,898,89,0.0,0.06741573033707865,5,1,1,3,180.47493195145364,0,2,0,0,81.14355182088059,1,30,0,0
164,715,114,0.0,0.07894736842105263,6,4,0,3,176.0445034847665,0,1,0,0,77.14223057993271,1,34,0,0
164,277,73,0.0136986301369863,0.4657534246575342,42,32,2,16,29.955594686443337,0,1,0,0,15.043431363364633,3,39,0,0
164,21,30,0.06666666666666667,0.1,4,3,0,4,8.041147694003406,1,4,0,1,82.6457991154046,4,32,1,0
164,447,56,0.0,0.10714285714285714,3,3,1,4,172.8178218860589,0,1,0,0,117.03200012379284,1,35,0,0
164,644,92,0.010869565217391304,0.13043478260869565,4,3,0,2,27.122123920174175,0,3,0,0,58.620154248007566,0,39,0,1
164,261,55,0.01818181818181818,0.09090909090909091,3,1,0,2,59.818786320498894,0,1,0,0,139.4112334728212,0,42,0,0
164,489,61,0.0,0.04918032786885246,3,1,0,3,91.45047734635861,0,1,0,0,60.77377971957803,1,33,0,0
164,78,51,0.0196078431372549,0.09803921568627451,3,3,0,4,404.3841034410606,0,1,0,0,71.73923487576269,0,34,0,0
164,427,81,0.0,0.12345679012345678,2,3,0,2,95.61576418308135,0,1,0,0,77.84305633902193,1,42,0,0
164,472,70,0.0,0.08571428571428572,8,2,0,2,154.26646593041258,0,3,0,0,91.45930405990688,0,27,0,0
164,349,59,0.0,0.03389830508474576,5,0,0,4,56.10677218349493,0,1,0,0,59.99743897939527,3,30,0,0
164,262,63,0.015873015873015872,0.07936507936507936,6,1,0,4,176.44943399627027,0,1,0,0,94.60763971026611,0,44,0,0
164,1512,138,0.0,0.07246376811594203,6,2,0,3,75.64515160984898,0,2,0,0,67.63453568509632,0,39,0,0
164,48,31,0.0,0.4838709677419355,40,21,3,20,9.778923424752833,0,1,0,0,83.78166487296653,2,34,0,1
164,149,48,0.020833333333333332,0.041666666666666664,6,1,0,2,503.8722962879576,0,3,0,0,92.51433093099249,1,33,0,0
164,90,46,0.021739130434782608,0.10869565217391304,6,2,0,3,206.90407125586705,0,1,0,0,60.53587671242724,0,35,0,0
165,21,26,0.0,0.15384615384615385,3,6,0,3,19.009642351027054,0,9,1,1,74.36598640266644,0,40,1,0
165,101,46,0.0,0.06521739130434782,5,4,0,2,490.4795983353745,0,1,0,0,85.88758282421463,0,33,0,0
165,297,55,0.01818181818181818,0.6,36,19,9,18,27.956960172917558,0,1,0,0,106.59200780679379,2,36,0,1
165,598,94,0.010638297872340425,0.0425531914893617,6,2,0,4,50.09100381038064,0,3,0,0,70.68625021889459,1,33,0,0
165,49,28,0.0,0.03571428571428571,36,6,0,4,12.407391716852004,0,2,0,0,6.335045905448081,14,1,1,0
165,492,84,0.0,0.09523809523809523,2,0,0,3,565.3940577753199,0,2,0,0,57.667147171729134,0,40,0,0
165,97,28,0.0,0.10714285714285714,3,0,1,2,12.680830862051527,0,1,0,0,60.319364574659645,1,42,0,0
165,389,68,0.0,0.08823529411764706,6,2,0,3,299.8691334815168,0,3,0,0,82.94922616650635,0,43,0,0
165,341,68,0.0,0.058823529411764705,3,2,0,3,310.677445987741,0,1,0,0,91.68429893209901,1,28,0,0
165,257,55,0.01818181818181818,0.12727272727272726,2,0,0,2,100.00000810867711,0,3,0,0,51.96750525656496,1,38,0,0
165,1170,111,0.0,0.0990990990990991,4,1,1,5,106.78664114316757,0,1,0,0,117.33503187553589,2,31,1,0
165,1286,134,0.0,0.06716417910447761,1,4,0,5,338.0084109202465,0,2,0,0,62.67147519160817,0,37,0,0
165,51,31,0.0,0.16129032258064516,7,3,1,3,129.1137583109578,0,2,0,0,44.46058741441953,1,38,0,0
165,3,8,0.0,0.375,33,19,1,21,25.5522534751553,0,1,0,0,56.691611787102104,2,43,0,1
165,302,64,0.0,0.0625,37,3,0,3,4.708566924671242,0,1,0,0,1.0,6,2,0,1
165,302,67,0.0,0.13432835820895522,2,2,1,4,56.118100392395164,0,2,0,0,118.22877820577223,2,34,0,0
165,85,47,0.0,0.06382978723404255,4,1,0,3,489.47709687510667,0,1,0,0,63.394506536668,0,42,0,0
165,624,91,0.0,0.06593406593406594,37,1,0,2,103.29389132146335,0,1,0,0,1.7531827963011226,4,3,0,0
165,691,100,0.0,0.09,4,0,0,5,181.14689379213226,0,2,0,0,29.048639027544112,0,32,0,0
165,855,100,0.01,0.07,38,1,0,3,4.782884253284777,0,2,0,0,3.38726159271886,7,1,0,0
165,497,70,0.0,0.05714285714285714,4,1,1,3,332.97093250594475,0,1,0,0,41.54824451258175,0,32,0,0
165,345,64,0.0,0.078125,44,2,1,2,152.59000135226896,0,1,0,0,7.04963438143469,7,0,0,1
165,798,77,0.0,0.07792207792207792,3,2,0,4,70.67383586553446,0,3,0,0,98.0665594512967,2,43,0,1
165,1247,113,0.008849557522123894,0.061946902654867256,31,2,0,3,172.83897180151672,0,1,0,0,5.4838689265461795,14,1,0,0
165,57,34,0.0,0.08823529411764706,30,2,0,4,93.04271550359036,0,1,0,0,3.7268047144948966,10,1,0,0
165,44,25,0.0,0.08,4,6,0,7,90.4945726794238,0,2,0,0,51.209233291670316,3,34,0,0
165,664,91,0.02197802197802198,0.12087912087912088,4,5,0,5,99.04216061857352,0,2,0,0,92.02752094057122,1,28,0,0
165,862,107,0.009345794392523364,0.056074766355140186,3,3,0,5,305.0955064654885,0,1,0,0,98.31538076507402,1,36,0,0
165,1730,140,0.0,0.03571428571428571,6,1,0,1,61.768786095382794,0,1,0,0,106.98811637921608,0,40,0,0
165,394,64,0.0,0.078125,5,1,0,4,110.24886923791914,0,1,0,0,57.33991609263157,0,39,0,0
165,1689,135,0.0,0.1111111111111111,3,1,1,3,276.46750950809167,0,2,0,0,91.27217023669405,1,42,0,0
165,157,41,0.024390243902439025,0.0975609756097561,3,3,0,1,238.67388731145397,0,1,0,0,33.82137284034425,1,43,0,0
165,180,56,0.017857142857142856,0.07142857142857142,1,1,0,4,156.9769590963244,0,2,0,0,37.57536404730612,1,36,0,0
165,190,54,0.0,0.05555555555555555,42,2,0,2,41.632860942398494,0,1,0,0,1.7516111955854496,5,0,0,0
165,469,68,0.0,0.08823529411764706,5,3,0,1,110.70556235021347,1,2,0,0,43.931491381605774,1,35,0,0
165,781,97,0.0,0.061855670103092786,26,2,1,1,371.44002558127755,0,1,0,0,8.169121387174641,9,2,0,0
165,1152,118,0.0,0.11016949152542373,5,3,1,6,10.482078137391769,1,1,0,0,39.73044776628566,0,48,1,0
165,392,76,0.02631578947368421,0.18421052631578946,33,2,1,9,84.4310029665636,0,2,0,0,4.518327417043806,6,2,0,0
165,162,57,0.0,0.10526315789473684,2,1,1,1,342.01017651720844,0,1,0,0,84.95199358993524,1,29,0,0
165,250,55,0.0,0.10909090909090909,4,2,0,3,284.8311432061919,0,3,0,0,69.03307838485742,1,41,0,0
165,552,93,0.0,0.08602150537634409,8,4,0,2,193.05075408478874,0,1,0,0,108.45974429968047,1,32,0,0
165,87,30,0.0,0.36666666666666664,36,14,4,17,45.177281726399926,0,1,0,0,45.370087543670564,0,32,0,1
165,734,88,0.0,0.06818181818181818,7,0,0,4,63.944963290798434,1,1,0,0,44.2329793535407,0,35,0,0
165,886,101,0.0,0.09900990099009901,5,1,0,3,19.320740884613596,1,2,0,0,45.928835705721966,0,45,0,0
165,57,32,0.0,0.46875,44,16,4,19,343.3134592541946,0,1,0,0,55.87346565573381,1,34,0,0
166,200,49,0.0,0.3469387755102041,46,19,7,15,632.2808121452907,0,1,0,0,50.230383569411956,2,40,0,1
166,1306,115,0.008695652173913044,0.5217391304347826,34,19,8,20,0.7262949386038131,0,2,0,0,26.649547666822464,1,34,1,1
166,383,70,0.0,0.02857142857142857,5,4,0,3,764.8334915337309,0,1,0,0,58.906718945217065,2,33,0,0
166,173,53,0.0,0.11320754716981132,6,2,0,5,0.9890266057049539,1,1,0,0,45.56963517561131,0,34,0,1
166,34,21,0.0,0.047619047619047616,5,0,0,4,89.26158049554742,0,1,0,0,104.41545514892994,1,43,0,0
166,171,51,0.0196078431372549,0.0784313725490196,2,3,0,1,215.45312439578345,0,1,0,0,35.62678838408175,1,35,0,0
166,428,68,0.014705882352941176,0.058823529411764705,7,5,1,3,2.5807113193524844,0,2,0,0,91.31619521894828,2,41,0,0
166,27,34,0.029411764705882353,0.029411764705882353,6,2,0,2,35.00309397770713,0,2,0,0,42.01951846894518,1,40,0,0
166,167,52,0.019230769230769232,0.3269230769230769,36,22,5,19,23.214147480765625,0,4,1,0,7.5717403104624275,5,1,1,0
166,320,69,0.0,0.11594202898550725,3,3,0,5,613.8001889908577,1,2,0,0,4.579098201405486,0,38,0,0
166,489,81,0.0,0.037037037037037035,3,1,0,3,415.62267770764373,1,1,0,0,45.864372468407545,2,30,0,0
166,19,19,0.0,0.05263157894736842,3,4,1,5,33.01197217381757,1,7,1,0,78.02172238983488,1,36,1,0
166,1241,114,0.0,0.05263157894736842,2,1,0,3,79.60677175078004,0,1,0,0,105.3765577779854,3,40,0,0
166,2426,162,0.006172839506172839,0.1111111111111111,1,4,0,3,254.89141546793527,1,3,0,0,74.0691906912432,1,39,0,0
166,254,74,0.0,0.0945945945945946,46,2,1,7,32.66621264045624,1,3,0,0,6.3488050603386785,5,3,0,0
166,174,56,0.0,0.05357142857142857,6,2,0,3,141.6990409454632,0,1,0,0,59.082751625970644,1,37,0,0
166,2021,144,0.0,0.04861111111111111,3,0,0,5,68.06251093134348,0,1,0,0,97.13210129209644,3,41,0,0
166,23,31,0.0,0.12903225806451613,3,5,0,2,276.2601608114923,0,1,0,0,102.97833687626112,0,46,0,0
166,220,71,0.0,0.07042253521126761,4,0,1,2,165.37806533442784,0,1,0,0,55.609366555687714,0,45,0,0
166,1398,131,0.0,0.061068702290076333,5,5,1,5,32.92803141248372,0,2,0,0,115.01755061073975,0,35,0,0
166,285,66,0.015151515151515152,0.07575757575757576,6,2,0,1,69.90421109257814,0,1,0,0,84.37224541811592,1,39,0,0
166,1196,97,0.010309278350515464,0.07216494845360824,5,1,0,4,314.16003962496524,0,1,0,0,66.1341966487319,0,29,0,0
166,266,62,0.0,0.08064516129032258,6,2,0,3,240.74718688914132,0,2,0,0,40.795072546148894,1,48,0,0
166,632,100,0.01,0.03,7,2,0,2,303.7404536506587,0,2,0,0,51.590255520427576,1,25,0,0
166,236,53,0.0,0.05660377358490566,5,1,0,2,99.98261539918008,0,1,0,0,99.89476361481846,0,37,0,0
166,254,69,0.0,0.10144927536231885,5,1,0,4,553.391864645413,0,1,0,0,111.96627854206568,0,35,0,0
166,485,73,0.0136986301369863,0.0958904109589041,4,1,1,3,323.52527208182386,0,3,0,0,46.51950805491785,0,47,0,0
166,545,60,0.0,0.06666666666666667,4,0,0,1,164.42988826053497,0,2,0,0,31.55591219504339,0,39,0,0
166,653,78,0.01282051282051282,0.10256410256410256,3,4,0,3,54.63201869499977,0,1,0,0,59.92706422359005,1,30,0,0
166,1050,95,0.0,0.07368421052631578,6,2,0,2,900.5229834604874,0,1,0,0,67.79162097058662,0,30,0,0
166,236,69,0.0,0.043478260869565216,2,4,0,5,446.2740762363325,0,1,0,0,79.30007998986069,1,36,0,0
166,768,94,0.0,0.06382978723404255,5,2,0,1,142.68002768136787,0,2,0,0,75.60671257575561,3,41,0,0
166,453,79,0.0,0.08860759493670886,4,0,0,1,207.45688731976583,0,1,0,0,44.48716281681759,2,43,0,0
166,678,84,0.023809523809523808,0.07142857142857142,4,2,0,2,304.1576898106564,0,1,0,0,107.05509689992547,1,38,0,0
166,79,39,0.0,0.1282051282051282,5,4,0,4,56.06694626097498,0,1,0,0,62.25443102763525,4,34,0,0
166,419,64,0.0,0.03125,7,0,0,4,99.62766053507711,0,2,0,0,78.53772993259932,0,33,0,0
166,29,29,0.0,0.3103448275862069,35,24,3,19,123.32969087113939,0,1,0,0,48.338831735050576,0,42,0,0
166,315,64,0.015625,0.15625,5,2,0,4,99.92050716898183,0,1,0,0,73.75227624981387,3,36,0,0
166,47,39,0.0,0.10256410256410256,52,1,0,3,230.5559095580888,0,2,0,0,3.23557549689217,6,1,0,0
166,688,93,0.0,0.11827956989247312,3,0,0,3,54.99143522310217,0,3,0,0,32.16668555353566,3,37,0,0
166,113,50,0.02,0.08,2,2,0,4,0.1,1,1,0,0,37.09523574669102,0,32,0,0
166,12,22,0.0,0.09090909090909091,3,2,0,4,59.39010210504351,0,3,0,0,56.66387889374778,0,42,0,0
166,485,63,0.0,0.06349206349206349,7,4,0,5,81.89931912423928,0,2,0,0,116.57317887018209,1,27,0,0
166,465,85,0.0,0.11764705882352941,3,2,1,4,2.376915763148433,1,1,0,0,82.64433171601702,2,30,0,0
166,706,76,0.0,0.09210526315789473,4,0,0,3,319.3443859902767,0,2,0,0,87.93653574179103,0,29,0,0
166,40,30,0.06666666666666667,0.2,4,0,0,4,32.13446676252938,1,3,0,0,74.72370694761509,1,20,1,0
167,25,15,0.06666666666666667,0.0,6,3,0,2,86.46844149174154,1,1,0,0,93.9579285015542,2,20,0,0
167,1417,115,0.017391304347826087,0.0782608695652174,4,2,0,4,12.701628318653375,0,1,0,0,89.55656374675534,2,33,0,0
167,9,16,0.0,0.0,1,3,1,2,14.532563295841863,0,1,0,0,109.8829209695179,0,33,0,0
167,206,55,0.0,0.05454545454545454,3,0,1,6,371.1533353420476,0,1,0,0,60.13400410127278,3,19,0,0
167,292,72,0.0,0.1388888888888889,3,1,0,4,186.403812704027,0,2,0,0,41.68384587348749,0,31,0,0
167,1183,106,0.0,0.08490566037735849,7,1,0,4,117.73412833074623,0,2,0,0,97.77876031770845,1,43,0,0
167,967,98,0.01020408163265306,0.061224489795918366,1,3,0,1,329.24758119927833,0,1,0,0,84.81065588777567,2,35,0,0
167,1006,114,0.0,0.08771929824561403,10,1,1,3,55.54317038224782,0,1,0,0,82.11289342372712,1,26,0,0
167,226,43,0.0,0.09302325581395349,1,2,0,2,427.39586488414153,0,1,0,0,105.78677446854101,1,37,0,0
167,416,74,0.0,0.04054054054054054,4,3,0,3,711.9713664005895,0,1,0,0,130.1249243414913,1,32,0,0
167,402,63,0.0,0.015873015873015872,4,2,1,2,110.37653581421833,0,1,0,0,35.69720015415823,2,40,0,0
167,769,110,0.00909090909090909,0.07272727272727272,7,2,0,4,487.1072969006435,0,2,0,0,101.89328945933417,0,32,0,0
167,168,62,0.0,0.06451612903225806,5,0,0,6,4.353110744169124,0,3,0,0,80.74464691703402,0,33,0,0
167,151,46,0.0,0.043478260869565216,1,4,0,1,179.5818754712595,0,1,0,0,27.234791539009656,0,32,0,0
167,7,17,0.0,0.058823529411764705,5,3,0,2,7.961575758213339,0,6,1,0,101.0638878167531,2,31,0,0
167,16,19,0.0,0.05263157894736842,7,2,0,1,241.3201340095792,0,1,0,0,28.173333767662847,2,46,0,0
167,492,86,0.011627906976744186,0.12790697674418605,5,2,0,2,125.02801569357007,0,1,0,0,111.7468100341384,2,37,0,0
167,14,20,0.1,0.05,2,2,1,2,6.560526365707755,1,5,0,0,88.74305107456162,1,34,0,0
167,175,49,0.0,0.061224489795918366,3,1,0,2,21.08996695807908,0,1,0,0,9.380487866305245,3,38,0,0
167,114,40,0.0,0.05,2,4,0,3,574.8064851230716,0,1,0,0,102.69950995851464,0,40,0,0
167,11,19,0.05263157894736842,0.10526315789473684,2,0,0,4,32.41178918267503,0,9,1,0,95.63920948256872,0,40,0,0
167,124,52,0.0,0.07692307692307693,3,2,0,3,404.03997760753174,0,1,0,0,32.0833054458724,2,43,0,0
167,38,35,0.11428571428571428,0.0,5,1,0,2,18.473808371562875,0,11,0,0,130.55907768122393,0,47,1,0
167,10,21,0.0,0.14285714285714285,3,2,1,3,0.5337643052709322,0,5,1,0,58.23943611539916,3,25,1,0
167,3,18,0.0,0.0,7,1,0,3,14.90990405063119,0,2,0,0,80.85654094145998,4,32,0,0
167,674,92,0.0,0.06521739130434782,3,1,0,2,25.16414582519457,0,1,0,0,103.76527856777645,1,38,0,0
167,100,34,0.0,0.029411764705882353,5,2,1,2,152.65126373939475,0,1,0,0,105.37300767100152,4,35,0,0
167,239,48,0.0,0.0625,5,3,0,1,31.023324884055523,0,1,0,0,121.5987287262278,1,36,0,0
167,164,38,0.0,0.10526315789473684,2,1,1,2,35.98752864292239,0,2,0,0,84.287834740889,2,39,0,0
167,893,96,0.010416666666666666,0.041666666666666664,2,1,0,3,52.475968684569445,0,2,0,0,71.15596415727373,0,36,0,0
167,1100,108,0.009259259259259259,0.08333333333333333,5,2,0,2,133.99225472186478,0,1,0,0,31.25211775873486,1,46,0,0
167,406,63,0.015873015873015872,0.09523809523809523,4,0,0,2,199.1975962494956,0,1,0,0,90.69599839477486,0,30,0,0
167,274,56,0.0,0.14285714285714285,3,4,1,5,70.80644336592357,0,1,0,0,54.11935706907388,2,45,0,0
167,331,74,0.0,0.08108108108108109,2,0,2,3,105.78839191637209,0,1,0,0,105.35278774512699,2,43,0,0
167,233,56,0.0,0.07142857142857142,4,1,0,4,70.20107506490781,0,2,0,0,81.06597250799022,1,29,0,0
167,203,52,0.0,0.07692307692307693,6,2,0,4,390.979007684513,0,1,0,0,45.62503652158943,1,34,0,0
167,527,81,0.0,0.037037037037037035,1,2,0,3,175.10864545659265,0,3,0,0,45.478508041800154,0,29,0,0
167,351,69,0.0,0.08695652173913043,52,2,0,3,509.88554491278336,0,1,0,0,7.2904284033033395,7,3,0,0
167,397,78,0.02564102564102564,0.038461538461538464,4,1,0,3,47.02534218873819,0,1,0,0,59.431394399354964,0,35,0,0
167,246,58,0.0,0.3620689655172414,34,19,3,15,112.90257277456759,0,1,0,0,66.96152776579082,3,45,0,0
167,623,75,0.013333333333333334,0.02666666666666667,3,2,1,1,28.98484356033869,0,1,0,0,124.03320957107944,1,30,0,1
167,405,61,0.0,0.09836065573770492,4,4,0,2,462.13504759928446,0,1,0,0,128.19856311677304,2,33,0,0
168,133,44,0.0,0.022727272727272728,5,4,0,2,571.9167429564353,0,1,0,0,66.0120460181696,1,28,0,0
168,149,47,0.02127659574468085,0.02127659574468085,5,1,0,3,195.77856496583072,0,3,0,0,84.37746028582673,2,39,0,0
168,356,64,0.0,0.546875,39,15,4,16,90.94767184524758,0,1,0,0,102.84480414202125,0,38,0,1
168,666,88,0.0,0.06818181818181818,37,1,0,1,116.30077875697724,1,1,0,0,4.595791363356786,6,3,0,0
168,118,42,0.0,0.5,37,16,6,13,174.5383146295162,1,1,0,0,73.7833360990456,0,41,0,1
168,84,43,0.0,0.046511627906976744,0,2,0,3,157.2508694120111,0,1,0,0,115.81858782541683,2,41,0,0
168,819,101,0.019801980198019802,0.12871287128712872,2,2,0,2,389.9189811784944,0,1,0,0,80.62680887788912,1,44,1,0
168,75,48,0.0,0.0625,7,1,0,5,19.739249397845146,0,1,0,0,41.98044689757241,0,31,0,0
168,242,52,0.038461538461538464,0.057692307692307696,4,0,0,2,97.00661438933203,0,3,0,0,117.80733584746977,5,36,0,0
168,236,60,0.0,0.15,4,2,0,2,155.47011884727996,0,2,0,0,108.81478246959799,0,42,0,0
168,1451,140,0.0,0.04285714285714286,43,1,0,2,44.48521648754786,0,2,0,0,9.194633188644538,3,1,0,0
168,525,79,0.0,0.08860759493670886,1,6,0,1,135.96224864960635,0,1,0,0,64.20943050978714,1,35,0,0
168,1664,150,0.006666666666666667,0.07333333333333333,9,2,0,5,52.4544972086871,0,1,0,0,64.94697522747083,0,40,0,0
168,1,17,0.11764705882352941,0.058823529411764705,5,4,1,3,5.6848545654426506,1,3,0,0,25.53532274779416,1,30,0,0
168,10,31,0.0,0.12903225806451613,39,4,0,6,53.393900055055255,0,2,0,0,7.556152463040554,7,2,0,0
168,1042,106,0.009433962264150943,0.09433962264150944,5,0,0,3,51.35780760814243,0,2,0,0,86.13365763525535,1,30,0,0
168,813,101,0.009900990099009901,0.0297029702970297,5,2,0,5,203.68329953192261,0,2,0,0,73.18814816210552,1,32,0,0
168,720,82,0.0,0.10975609756097561,4,0,0,1,686.2497387081287,0,1,0,0,61.583651624985215,0,37,1,0
168,150,52,0.0,0.11538461538461539,3,0,1,5,288.9902852432133,0,2,0,0,92.81355822761337,1,24,0,0
168,865,105,0.0,0.0761904761904762,4,3,0,1,313.2126228206645,0,3,0,0,101.79837724415454,1,31,0,0
168,209,57,0.0,0.10526315789473684,4,0,0,5,1.7094558171906338,0,2,0,0,21.141448620073618,1,34,0,0
168,2640,179,0.0,0.10614525139664804,4,1,0,1,7.451926123021733,0,1,0,0,115.53105037344888,1,42,0,0
168,176,52,0.0,0.07692307692307693,7,2,1,1,126.2366399398611,0,1,0,0,90.82303020030585,1,33,0,0
168,17,16,0.0,0.0625,3,2,1,4,157.5291800129752,0,2,0,0,64.10056332367009,1,38,0,0
168,504,77,0.012987012987012988,0.06493506493506493,33,2,0,1,95.83367467788874,0,1,0,0,7.3333227249155115,11,0,0,0
168,188,44,0.022727272727272728,0.09090909090909091,48,2,1,1,17.052338557693766,0,1,0,0,5.0244137143262275,8,2,0,0
168,228,68,0.029411764705882353,0.11764705882352941,6,1,0,3,227.78196780686696,0,2,0,0,95.40498240279823,2,43,0,0
168,66,38,0.15789473684210525,0.15789473684210525,6,3,0,2,3.867420870405706,1,8,1,0,15.33857474588202,0,35,0,0
168,40,28,0.0,0.07142857142857142,2,6,3,3,13.72931571073661,0,4,1,1,110.71507342440361,0,25,1,0
168,707,90,0.0,0.05555555555555555,2,1,1,4,182.0046390306228,1,1,0,0,67.35407933055257,0,26,0,0
168,718,94,0.0,0.11702127659574468,2,2,0,3,47.96204994767852,1,1,0,0,90.8814284424198,2,39,0,0
168,39,34,0.0,0.6470588235294118,38,16,5,18,292.8481497500282,0,1,0,0,68.98085280723787,1,33,0,1
168,332,56,0.0,0.125,7,0,0,1,187.2999873489591,0,2,0,0,92.98696316450385,1,41,0,0
168,711,86,0.0,0.06976744186046512,6,4,0,3,14.708938140390677,1,3,0,0,100.89048760060912,1,40,0,0
168,235,53,0.0,0.05660377358490566,6,4,0,3,505.2050701096683,0,2,0,0,92.46791939886171,0,36,0,0
168,207,56,0.0,0.07142857142857142,5,4,0,2,129.90656680321078,0,1,0,0,25.930858525970386,1,33,0,0
168,727,92,0.0,0.07608695652173914,2,2,0,3,4.101454862548125,0,1,0,0,72.70731447864105,0,33,0,0
